Code Type;Year;Code;Code Text;Change from 2012 to 2013?
ICD-10;2012;X0n8p;"Uly r?yk/brann;friluftsliv;Annen idrett";
ICD-10;2012;X0n8r;"Uly r?yk/brann;friluftsliv;Annen aktivitet";
ICD-10;2012;X0n8y;"Uly r?yk/brann;friluftsliv;Ukjent aktivitet";
ICD-10;2012;X0n9a;"Uly r?yk/brann;annet sted;Industri";
ICD-10;2012;X0n9b;"Uly r?yk/brann;annet sted;Bygg/anl";
ICD-10;2012;X0n9c;"Uly r?yk/brann;annet sted;Olje/gassutv";
ICD-10;2012;X0n9d;"Uly r?yk/brann;annet sted;Jord/skogbr";
ICD-10;2012;X0n9e;"Uly r?yk/brann;annet sted;Fiske/fangst";
ICD-10;2012;X0n9f;"Uly r?yk/brann;annet sted;Forsvar";
ICD-10;2012;X0n9g;"Uly r?yk/brann;annet sted;Politi/fengsel";
ICD-10;2012;X0n9h;"Uly r?yk/brann;annet sted;Annen n?ring";
ICD-10;2012;X0n9i;"Uly r?yk/brann;annet sted;Ukj/ikke spes n?ring";
ICD-10;2012;X0n9j;"Uly r?yk/brann;annet sted;Utdann";
ICD-10;2012;X0n9k;"Uly r?yk/brann;annet sted;Verneplikt";
ICD-10;2012;X0n9m;"Uly r?yk/brann;annet sted;Idrett v/utd/vernepl";
ICD-10;2012;X0n9p;"Uly r?yk/brann;annet sted;Annen idrett";
ICD-10;2012;X0n9r;"Uly r?yk/brann;annet sted;Annen aktivitet";
ICD-10;2012;X0n9y;"Uly r?yk/brann;annet sted;Ukjent aktivitet";
ICD-10;2012;X0nxa;"Uly r?yk/brann;ukjent sted;Industri";
ICD-10;2012;X0nxb;"Uly r?yk/brann;ukjent sted;Bygg/anl";
ICD-10;2012;X0nxc;"Uly r?yk/brann;ukjent sted;Olje/gassutv";
ICD-10;2012;X0nxd;"Uly r?yk/brann;ukjent sted;Jord/skogbr";
ICD-10;2012;X0nxe;"Uly r?yk/brann;ukjent sted;Fiske/fangst";
ICD-10;2012;X0nxf;"Uly r?yk/brann;ukjent sted;Forsvar";
ICD-10;2012;X0nxg;"Uly r?yk/brann;ukjent sted;Politi/fengsel";
ICD-10;2012;X0nxh;"Uly r?yk/brann;ukjent sted;Annen n?ring";
ICD-10;2012;X0nxi;"Uly r?yk/brann;ukjent sted;Ukj/ikke spes n?ring";
ICD-10;2012;X0nxj;"Uly r?yk/brann;ukjent sted;Utdann";
ICD-10;2012;X0nxk;"Uly r?yk/brann;ukjent sted;Verneplikt";
ICD-10;2012;X0nxm;"Uly r?yk/brann;ukjent sted;Idrett v/utd/vernepl";
ICD-10;2012;X0nxp;"Uly r?yk/brann;ukjent sted;Annen idrett";
ICD-10;2012;X0nxr;"Uly r?yk/brann;ukjent sted;Annen aktivitet";
ICD-10;2012;X0nxy;"Uly r?yk/brann;ukjent sted;Ukjent aktivitet";
ICD-10;2012;X1n0a;"Uly m/varm v?ske mv;bolig;Industri";
ICD-10;2012;X1n0b;"Uly m/varm v?ske mv;bolig;Bygg/anl";
ICD-10;2012;X1n0c;"Uly m/varm v?ske mv;bolig;Olje/gassutv";
ICD-10;2012;X1n0d;"Uly m/varm v?ske mv;bolig;Jord/skogbr";
ICD-10;2012;X1n0e;"Uly m/varm v?ske mv;bolig;Fiske/fangst";
ICD-10;2012;X1n0f;"Uly m/varm v?ske mv;bolig;Forsvar";
ICD-10;2012;X1n0g;"Uly m/varm v?ske mv;bolig;Politi/fengsel";
ICD-10;2012;X1n0h;"Uly m/varm v?ske mv;bolig;Annen n?ring";
ICD-10;2012;X1n0i;"Uly m/varm v?ske mv;bolig;Ukj/ikke spes n?ring";
ICD-10;2012;X1n0j;"Uly m/varm v?ske mv;bolig;Utdann";
ICD-10;2012;X1n0k;"Uly m/varm v?ske mv;bolig;Verneplikt";
ICD-10;2012;X1n0m;"Uly m/varm v?ske mv;bolig;Idrett v/utd/vernepl";
ICD-10;2012;X1n0p;"Uly m/varm v?ske mv;bolig;Annen idrett";
ICD-10;2012;X1n0r;"Uly m/varm v?ske mv;bolig;Annen aktivitet";
ICD-10;2012;X1n0y;"Uly m/varm v?ske mv;bolig;Ukjent aktivitet";
ICD-10;2012;X1n1a;"Uly m/varm v?ske mv;veitrafikk;Industri";
ICD-10;2012;X1n1b;"Uly m/varm v?ske mv;veitrafikk;Bygg/anl";
ICD-10;2012;X1n1c;"Uly m/varm v?ske mv;veitrafikk;Olje/gassutv";
ICD-10;2012;X1n1d;"Uly m/varm v?ske mv;veitrafikk;Jord/skogbr";
ICD-10;2012;X1n1e;"Uly m/varm v?ske mv;veitrafikk;Fiske/fangst";
ICD-10;2012;X1n1f;"Uly m/varm v?ske mv;veitrafikk;Forsvar";
ICD-10;2012;X1n1g;"Uly m/varm v?ske mv;veitrafikk;Politi/fengsel";
ICD-10;2012;X1n1h;"Uly m/varm v?ske mv;veitrafikk;Annen n?ring";
ICD-10;2012;X1n1i;"Uly m/varm v?ske mv;veitrafikk;Ukj/ikke spes n?ring";
ICD-10;2012;X1n1j;"Uly m/varm v?ske mv;veitrafikk;Utdann";
ICD-10;2012;X1n1k;"Uly m/varm v?ske mv;veitrafikk;Verneplikt";
ICD-10;2012;X1n1m;"Uly m/varm v?ske mv;veitrafikk;Idrett v/utd/vernepl";
ICD-10;2012;X1n1p;"Uly m/varm v?ske mv;veitrafikk;Annen idrett";
ICD-10;2012;X1n1r;"Uly m/varm v?ske mv;veitrafikk;Annen aktivitet";
ICD-10;2012;X1n1y;"Uly m/varm v?ske mv;veitrafikk;Ukjent aktivitet";
ICD-10;2012;X1n2a;"Uly m/varm v?ske mv;ann gt/vei;Industri";
ICD-10;2012;X1n2b;"Uly m/varm v?ske mv;ann gt/vei;Bygg/anl";
ICD-10;2012;X1n2c;"Uly m/varm v?ske mv;ann gt/vei;Olje/gassutv";
ICD-10;2012;X1n2d;"Uly m/varm v?ske mv;ann gt/vei;Jord/skogbr";
ICD-10;2012;X1n2e;"Uly m/varm v?ske mv;ann gt/vei;Fiske/fangst";
ICD-10;2012;X1n2f;"Uly m/varm v?ske mv;ann gt/vei;Forsvar";
ICD-10;2012;X1n2g;"Uly m/varm v?ske mv;ann gt/vei;Politi/fengsel";
ICD-10;2012;X1n2h;"Uly m/varm v?ske mv;ann gt/vei;Annen n?ring";
ICD-10;2012;X1n2i;"Uly m/varm v?ske mv;ann gt/vei;Ukj/ikke spes n?ring";
ICD-10;2012;X1n2j;"Uly m/varm v?ske mv;ann gt/vei;Utdann";
ICD-10;2012;X1n2k;"Uly m/varm v?ske mv;ann gt/vei;Verneplikt";
ICD-10;2012;X1n2m;"Uly m/varm v?ske mv;ann gt/vei;Idrett v/utd/vernepl";
ICD-10;2012;X1n2p;"Uly m/varm v?ske mv;ann gt/vei;Annen idrett";
ICD-10;2012;X1n2r;"Uly m/varm v?ske mv;ann gt/vei;Annen aktivitet";
ICD-10;2012;X1n2y;"Uly m/varm v?ske mv;ann gt/vei;Ukjent aktivitet";
ICD-10;2012;X1n3a;"Uly m/varm v?ske mv;barneh/lekepl;Industri";
ICD-10;2012;X1n3b;"Uly m/varm v?ske mv;barneh/lekepl;Bygg/anl";
ICD-10;2012;X1n3c;"Uly m/varm v?ske mv;barneh/lekepl;Olje/gassutv";
ICD-10;2012;X1n3d;"Uly m/varm v?ske mv;barneh/lekepl;Jord/skogbr";
ICD-10;2012;X1n3e;"Uly m/varm v?ske mv;barneh/lekepl;Fiske/fangst";
ICD-10;2012;X1n3f;"Uly m/varm v?ske mv;barneh/lekepl;Forsvar";
ICD-10;2012;X1n3g;"Uly m/varm v?ske mv;barneh/lekepl;Politi/fengsel";
ICD-10;2012;X1n3h;"Uly m/varm v?ske mv;barneh/lekepl;Annen n?ring";
ICD-10;2012;X1n3i;"Uly m/varm v?ske mv;barneh/lekepl;Ukj/ikke spes n?ring";
ICD-10;2012;X1n3j;"Uly m/varm v?ske mv;barneh/lekepl;Utdann";
ICD-10;2012;X1n3k;"Uly m/varm v?ske mv;barneh/lekepl;Verneplikt";
ICD-10;2012;X1n3m;"Uly m/varm v?ske mv;barneh/lekepl;Idrett v/utd/vernepl";
ICD-10;2012;X1n3p;"Uly m/varm v?ske mv;barneh/lekepl;Annen idrett";
ICD-10;2012;X1n3r;"Uly m/varm v?ske mv;barneh/lekepl;Annen aktivitet";
ICD-10;2012;X1n3y;"Uly m/varm v?ske mv;barneh/lekepl;Ukjent aktivitet";
ICD-10;2012;X1n4a;"Uly m/varm v?ske mv;skole m.v;Industri";
ICD-10;2012;X1n4b;"Uly m/varm v?ske mv;skole m.v;Bygg/anl";
ICD-10;2012;X1n4c;"Uly m/varm v?ske mv;skole m.v;Olje/gassutv";
ICD-10;2012;X1n4d;"Uly m/varm v?ske mv;skole m.v;Jord/skogbr";
ICD-10;2012;X1n4e;"Uly m/varm v?ske mv;skole m.v;Fiske/fangst";
ICD-10;2012;X1n4f;"Uly m/varm v?ske mv;skole m.v;Forsvar";
ICD-10;2012;X1n4g;"Uly m/varm v?ske mv;skole m.v;Politi/fengsel";
ICD-10;2012;X1n4h;"Uly m/varm v?ske mv;skole m.v;Annen n?ring";
ICD-10;2012;X1n4i;"Uly m/varm v?ske mv;skole m.v;Ukj/ikke spes n?ring";
ICD-10;2012;X1n4j;"Uly m/varm v?ske mv;skole m.v;Utdann";
ICD-10;2012;X1n4k;"Uly m/varm v?ske mv;skole m.v;Verneplikt";
ICD-10;2012;X1n4m;"Uly m/varm v?ske mv;skole m.v;Idrett v/utd/vernepl";
ICD-10;2012;X1n4p;"Uly m/varm v?ske mv;skole m.v;Annen idrett";
ICD-10;2012;X1n4r;"Uly m/varm v?ske mv;skole m.v;Annen aktivitet";
ICD-10;2012;X1n4y;"Uly m/varm v?ske mv;skole m.v;Ukjent aktivitet";
ICD-10;2012;X1n5a;"Uly m/varm v?ske mv;h-inst/sykehus;Industri";
ICD-10;2012;X1n5b;"Uly m/varm v?ske mv;h-inst/sykehus;Bygg/anl";
ICD-10;2012;X1n5c;"Uly m/varm v?ske mv;h-inst/sykehus;Olje/gassutv";
ICD-10;2012;X1n5d;"Uly m/varm v?ske mv;h-inst/sykehus;Jord/skogbr";
ICD-10;2012;X1n5e;"Uly m/varm v?ske mv;h-inst/sykehus;Fiske/fangst";
ICD-10;2012;X1n5f;"Uly m/varm v?ske mv;h-inst/sykehus;Forsvar";
ICD-10;2012;X1n5g;"Uly m/varm v?ske mv;h-inst/sykehus;Politi/fengsel";
ICD-10;2012;X1n5h;"Uly m/varm v?ske mv;h-inst/sykehus;Annen n?ring";
ICD-10;2012;X1n5i;"Uly m/varm v?ske mv;h-inst/sykehus;Ukj/ikke spes n?ring";
ICD-10;2012;X1n5j;"Uly m/varm v?ske mv;h-inst/sykehus;Utdann";
ICD-10;2012;X1n5k;"Uly m/varm v?ske mv;h-inst/sykehus;Verneplikt";
ICD-10;2012;X1n5m;"Uly m/varm v?ske mv;h-inst/sykehus;Idrett v/utd/vernepl";
ICD-10;2012;X1n5p;"Uly m/varm v?ske mv;h-inst/sykehus;Annen idrett";
ICD-10;2012;X1n5r;"Uly m/varm v?ske mv;h-inst/sykehus;Annen aktivitet";
ICD-10;2012;X1n5y;"Uly m/varm v?ske mv;h-inst/sykehus;Ukjent aktivitet";
ICD-10;2012;X1n6a;"Uly m/varm v?ske mv;syke/aldershjem;Industri";
ICD-10;2012;X1n6b;"Uly m/varm v?ske mv;syke/aldershjem;Bygg/anl";
ICD-10;2012;X1n6c;"Uly m/varm v?ske mv;syke/aldershjem;Olje/gassutv";
ICD-10;2012;X1n6d;"Uly m/varm v?ske mv;syke/aldershjem;Jord/skogbr";
ICD-10;2012;X1n6e;"Uly m/varm v?ske mv;syke/aldershjem;Fiske/fangst";
ICD-10;2012;X1n6f;"Uly m/varm v?ske mv;syke/aldershjem;Forsvar";
ICD-10;2012;X1n6g;"Uly m/varm v?ske mv;syke/aldershjem;Politi/fengsel";
ICD-10;2012;X1n6h;"Uly m/varm v?ske mv;syke/aldershjem;Annen n?ring";
ICD-10;2012;X1n6i;"Uly m/varm v?ske mv;syke/aldershjem;Ukj/ikke spes n?ring";
ICD-10;2012;X1n6j;"Uly m/varm v?ske mv;syke/aldershjem;Utdann";
ICD-10;2012;X1n6k;"Uly m/varm v?ske mv;syke/aldershjem;Verneplikt";
ICD-10;2012;X1n6m;"Uly m/varm v?ske mv;syke/aldershjem;Idrett v/utd/vernepl";
ICD-10;2012;X1n6p;"Uly m/varm v?ske mv;syke/aldershjem;Annen idrett";
ICD-10;2012;X1n6r;"Uly m/varm v?ske mv;syke/aldershjem;Annen aktivitet";
ICD-10;2012;X1n6y;"Uly m/varm v?ske mv;syke/aldershjem;Ukjent aktivitet";
ICD-10;2012;X1n7a;"Uly m/varm v?ske mv;idrettsanl;Industri";
ICD-10;2012;X1n7b;"Uly m/varm v?ske mv;idrettsanl;Bygg/anl";
ICD-10;2012;X1n7c;"Uly m/varm v?ske mv;idrettsanl;Olje/gassutv";
ICD-10;2012;X1n7d;"Uly m/varm v?ske mv;idrettsanl;Jord/skogbr";
ICD-10;2012;X1n7e;"Uly m/varm v?ske mv;idrettsanl;Fiske/fangst";
ICD-10;2012;X1n7f;"Uly m/varm v?ske mv;idrettsanl;Forsvar";
ICD-10;2012;X1n7g;"Uly m/varm v?ske mv;idrettsanl;Politi/fengsel";
ICD-10;2012;X1n7h;"Uly m/varm v?ske mv;idrettsanl;Annen n?ring";
ICD-10;2012;X1n7i;"Uly m/varm v?ske mv;idrettsanl;Ukj/ikke spes n?ring";
ICD-10;2012;X1n7j;"Uly m/varm v?ske mv;idrettsanl;Utdann";
ICD-10;2012;X1n7k;"Uly m/varm v?ske mv;idrettsanl;Verneplikt";
ICD-10;2012;X1n7m;"Uly m/varm v?ske mv;idrettsanl;Idrett v/utd/vernepl";
ICD-10;2012;X1n7p;"Uly m/varm v?ske mv;idrettsanl;Annen idrett";
ICD-10;2012;X1n7r;"Uly m/varm v?ske mv;idrettsanl;Annen aktivitet";
ICD-10;2012;X1n7y;"Uly m/varm v?ske mv;idrettsanl;Ukjent aktivitet";
ICD-10;2012;X1n8a;"Uly m/varm v?ske mv;friluftsliv;Industri";
ICD-10;2012;X1n8b;"Uly m/varm v?ske mv;friluftsliv;Bygg/anl";
ICD-10;2012;X1n8c;"Uly m/varm v?ske mv;friluftsliv;Olje/gassutv";
ICD-10;2012;X1n8d;"Uly m/varm v?ske mv;friluftsliv;Jord/skogbr";
ICD-10;2012;X1n8e;"Uly m/varm v?ske mv;friluftsliv;Fiske/fangst";
ICD-10;2012;X1n8f;"Uly m/varm v?ske mv;friluftsliv;Forsvar";
ICD-10;2012;X1n8g;"Uly m/varm v?ske mv;friluftsliv;Politi/fengsel";
ICD-10;2012;X1n8h;"Uly m/varm v?ske mv;friluftsliv;Annen n?ring";
ICD-10;2012;X1n8i;"Uly m/varm v?ske mv;friluftsliv;Ukj/ikke spes n?ring";
ICD-10;2012;X1n8j;"Uly m/varm v?ske mv;friluftsliv;Utdann";
ICD-10;2012;X1n8k;"Uly m/varm v?ske mv;friluftsliv;Verneplikt";
ICD-10;2012;X1n8m;"Uly m/varm v?ske mv;friluftsliv;Idrett v/utd/vernepl";
ICD-10;2012;X1n8p;"Uly m/varm v?ske mv;friluftsliv;Annen idrett";
ICD-10;2012;X1n8r;"Uly m/varm v?ske mv;friluftsliv;Annen aktivitet";
ICD-10;2012;X1n8y;"Uly m/varm v?ske mv;friluftsliv;Ukjent aktivitet";
ICD-10;2012;X1n9a;"Uly m/varm v?ske mv;annet sted;Industri";
ICD-10;2012;X1n9b;"Uly m/varm v?ske mv;annet sted;Bygg/anl";
ICD-10;2012;X1n9c;"Uly m/varm v?ske mv;annet sted;Olje/gassutv";
ICD-10;2012;X1n9d;"Uly m/varm v?ske mv;annet sted;Jord/skogbr";
ICD-10;2012;X1n9e;"Uly m/varm v?ske mv;annet sted;Fiske/fangst";
ICD-10;2012;X1n9f;"Uly m/varm v?ske mv;annet sted;Forsvar";
ICD-10;2012;X1n9g;"Uly m/varm v?ske mv;annet sted;Politi/fengsel";
ICD-10;2012;X1n9h;"Uly m/varm v?ske mv;annet sted;Annen n?ring";
ICD-10;2012;X1n9i;"Uly m/varm v?ske mv;annet sted;Ukj/ikke spes n?ring";
ICD-10;2012;X1n9j;"Uly m/varm v?ske mv;annet sted;Utdann";
ICD-10;2012;X1n9k;"Uly m/varm v?ske mv;annet sted;Verneplikt";
ICD-10;2012;X1n9m;"Uly m/varm v?ske mv;annet sted;Idrett v/utd/vernepl";
ICD-10;2012;X1n9p;"Uly m/varm v?ske mv;annet sted;Annen idrett";
ICD-10;2012;X1n9r;"Uly m/varm v?ske mv;annet sted;Annen aktivitet";
ICD-10;2012;X1n9y;"Uly m/varm v?ske mv;annet sted;Ukjent aktivitet";
ICD-10;2012;X1nxa;"Uly m/varm v?ske mv;ukjent sted;Industri";
ICD-10;2012;X1nxb;"Uly m/varm v?ske mv;ukjent sted;Bygg/anl";
ICD-10;2012;X1nxc;"Uly m/varm v?ske mv;ukjent sted;Olje/gassutv";
ICD-10;2012;X1nxd;"Uly m/varm v?ske mv;ukjent sted;Jord/skogbr";
ICD-10;2012;X1nxe;"Uly m/varm v?ske mv;ukjent sted;Fiske/fangst";
ICD-10;2012;X1nxf;"Uly m/varm v?ske mv;ukjent sted;Forsvar";
ICD-10;2012;X1nxg;"Uly m/varm v?ske mv;ukjent sted;Politi/fengsel";
ICD-10;2012;X1nxh;"Uly m/varm v?ske mv;ukjent sted;Annen n?ring";
ICD-10;2012;X1nxi;"Uly m/varm v?ske mv;ukjent sted;Ukj/ikke spes n?ring";
ICD-10;2012;X1nxj;"Uly m/varm v?ske mv;ukjent sted;Utdann";
ICD-10;2012;X1nxk;"Uly m/varm v?ske mv;ukjent sted;Verneplikt";
ICD-10;2012;X1nxm;"Uly m/varm v?ske mv;ukjent sted;Idrett v/utd/vernepl";
ICD-10;2012;X1nxp;"Uly m/varm v?ske mv;ukjent sted;Annen idrett";
ICD-10;2012;X1nxr;"Uly m/varm v?ske mv;ukjent sted;Annen aktivitet";
ICD-10;2012;X1nxy;"Uly m/varm v?ske mv;ukjent sted;Ukjent aktivitet";
ICD-10;2012;X2n0a;"Kontakt m/giftig dyr/plante;bolig;Industri";
ICD-10;2012;X2n0b;"Kontakt m/giftig dyr/plante;bolig;Bygg/anl";
ICD-10;2012;X2n0c;"Kontakt m/giftig dyr/plante;bolig;Olje/gassutv";
ICD-10;2012;X2n0d;"Kontakt m/giftig dyr/plante;bolig;Jord/skogbr";
ICD-10;2012;X2n0e;"Kontakt m/giftig dyr/plante;bolig;Fiske/fangst";
ICD-10;2012;X2n0f;"Kontakt m/giftig dyr/plante;bolig;Forsvar";
ICD-10;2012;X2n0g;"Kontakt m/giftig dyr/plante;bolig;Politi/fengsel";
ICD-10;2012;X2n0h;"Kontakt m/giftig dyr/plante;bolig;Annen n?ring";
ICD-10;2012;X2n0i;"Kontakt m/giftig dyr/plante;bolig;Ukj/ikke spes n?ring";
ICD-10;2012;X2n0j;"Kontakt m/giftig dyr/plante;bolig;Utdann";
ICD-10;2012;X2n0k;"Kontakt m/giftig dyr/plante;bolig;Verneplikt";
ICD-10;2012;X2n0m;"Kontakt m/giftig dyr/plante;bolig;Idrett v/utd/vernepl";
ICD-10;2012;X2n0p;"Kontakt m/giftig dyr/plante;bolig;Annen idrett";
ICD-10;2012;X2n0r;"Kontakt m/giftig dyr/plante;bolig;Annen aktivitet";
ICD-10;2012;X2n0y;"Kontakt m/giftig dyr/plante;bolig;Ukjent aktivitet";
ICD-10;2012;X2n1a;"Kontakt m/giftig dyr/plante;veitrafikk;Industri";
ICD-10;2012;X2n1b;"Kontakt m/giftig dyr/plante;veitrafikk;Bygg/anl";
ICD-10;2012;X2n1c;"Kontakt m/giftig dyr/plante;veitrafikk;Olje/gassutv";
ICD-10;2012;X2n1d;"Kontakt m/giftig dyr/plante;veitrafikk;Jord/skogbr";
ICD-10;2012;X2n1e;"Kontakt m/giftig dyr/plante;veitrafikk;Fiske/fangst";
ICD-10;2012;X2n1f;"Kontakt m/giftig dyr/plante;veitrafikk;Forsvar";
ICD-10;2012;X2n1g;"Kontakt m/giftig dyr/plante;veitrafikk;Politi/fengsel";
ICD-10;2012;X2n1h;"Kontakt m/giftig dyr/plante;veitrafikk;Annen n?ring";
ICD-10;2012;X2n1i;"Kontakt m/giftig dyr/plante;veitrafikk;Ukj/ikke spes n?ring";
ICD-10;2012;X2n1j;"Kontakt m/giftig dyr/plante;veitrafikk;Utdann";
ICD-10;2012;X2n1k;"Kontakt m/giftig dyr/plante;veitrafikk;Verneplikt";
ICD-10;2012;X2n1m;"Kontakt m/giftig dyr/plante;veitrafikk;Idrett v/utd/vernepl";
ICD-10;2012;X2n1p;"Kontakt m/giftig dyr/plante;veitrafikk;Annen idrett";
ICD-10;2012;X2n1r;"Kontakt m/giftig dyr/plante;veitrafikk;Annen aktivitet";
ICD-10;2012;X2n1y;"Kontakt m/giftig dyr/plante;veitrafikk;Ukjent aktivitet";
ICD-10;2012;X2n2a;"Kontakt m/giftig dyr/plante;ann gt/vei;Industri";
ICD-10;2012;X2n2b;"Kontakt m/giftig dyr/plante;ann gt/vei;Bygg/anl";
ICD-10;2012;X2n2c;"Kontakt m/giftig dyr/plante;ann gt/vei;Olje/gassutv";
ICD-10;2012;X2n2d;"Kontakt m/giftig dyr/plante;ann gt/vei;Jord/skogbr";
ICD-10;2012;X2n2e;"Kontakt m/giftig dyr/plante;ann gt/vei;Fiske/fangst";
ICD-10;2012;X2n2f;"Kontakt m/giftig dyr/plante;ann gt/vei;Forsvar";
ICD-10;2012;X2n2g;"Kontakt m/giftig dyr/plante;ann gt/vei;Politi/fengsel";
ICD-10;2012;X2n2h;"Kontakt m/giftig dyr/plante;ann gt/vei;Annen n?ring";
ICD-10;2012;X2n2i;"Kontakt m/giftig dyr/plante;ann gt/vei;Ukj/ikke spes n?ring";
ICD-10;2012;X2n2j;"Kontakt m/giftig dyr/plante;ann gt/vei;Utdann";
ICD-10;2012;X2n2k;"Kontakt m/giftig dyr/plante;ann gt/vei;Verneplikt";
ICD-10;2012;X2n2m;"Kontakt m/giftig dyr/plante;ann gt/vei;Idrett v/utd/vernepl";
ICD-10;2012;X2n2p;"Kontakt m/giftig dyr/plante;ann gt/vei;Annen idrett";
ICD-10;2012;X2n2r;"Kontakt m/giftig dyr/plante;ann gt/vei;Annen aktivitet";
ICD-10;2012;X2n2y;"Kontakt m/giftig dyr/plante;ann gt/vei;Ukjent aktivitet";
ICD-10;2012;X2n3a;"Kontakt m/giftig dyr/plante;barneh/lekepl;Industri";
ICD-10;2012;X2n3b;"Kontakt m/giftig dyr/plante;barneh/lekepl;Bygg/anl";
ICD-10;2012;X2n3c;"Kontakt m/giftig dyr/plante;barneh/lekepl;Olje/gassutv";
ICD-10;2012;X2n3d;"Kontakt m/giftig dyr/plante;barneh/lekepl;Jord/skogbr";
ICD-10;2012;X2n3e;"Kontakt m/giftig dyr/plante;barneh/lekepl;Fiske/fangst";
ICD-10;2012;X2n3f;"Kontakt m/giftig dyr/plante;barneh/lekepl;Forsvar";
ICD-10;2012;X2n3g;"Kontakt m/giftig dyr/plante;barneh/lekepl;Politi/fengsel";
ICD-10;2012;X2n3h;"Kontakt m/giftig dyr/plante;barneh/lekepl;Annen n?ring";
ICD-10;2012;X2n3i;"Kontakt m/giftig dyr/plante;barneh/lekepl;Ukj/ikke spes n?ri";
ICD-10;2012;X2n3j;"Kontakt m/giftig dyr/plante;barneh/lekepl;Utdann";
ICD-10;2012;X2n3k;"Kontakt m/giftig dyr/plante;barneh/lekepl;Verneplikt";
ICD-10;2012;X2n3m;"Kontakt m/giftig dyr/plante;barneh/lekepl;Idrett v/utd/verne";
ICD-10;2012;X2n3p;"Kontakt m/giftig dyr/plante;barneh/lekepl;Annen idrett";
ICD-10;2012;X2n3r;"Kontakt m/giftig dyr/plante;barneh/lekepl;Annen aktivitet";
ICD-10;2012;X2n3y;"Kontakt m/giftig dyr/plante;barneh/lekepl;Ukjent aktivitet";
ICD-10;2012;X2n4a;"Kontakt m/giftig dyr/plante;skole m.v;Industri";
ICD-10;2012;X2n4b;"Kontakt m/giftig dyr/plante;skole m.v;Bygg/anl";
ICD-10;2012;X2n4c;"Kontakt m/giftig dyr/plante;skole m.v;Olje/gassutv";
ICD-10;2012;X2n4d;"Kontakt m/giftig dyr/plante;skole m.v;Jord/skogbr";
ICD-10;2012;X2n4e;"Kontakt m/giftig dyr/plante;skole m.v;Fiske/fangst";
ICD-10;2012;X2n4f;"Kontakt m/giftig dyr/plante;skole m.v;Forsvar";
ICD-10;2012;X2n4g;"Kontakt m/giftig dyr/plante;skole m.v;Politi/fengsel";
ICD-10;2012;X2n4h;"Kontakt m/giftig dyr/plante;skole m.v;Annen n?ring";
ICD-10;2012;X2n4i;"Kontakt m/giftig dyr/plante;skole m.v;Ukj/ikke spes n?ring";
ICD-10;2012;X2n4j;"Kontakt m/giftig dyr/plante;skole m.v;Utdann";
ICD-10;2012;X2n4k;"Kontakt m/giftig dyr/plante;skole m.v;Verneplikt";
ICD-10;2012;X2n4m;"Kontakt m/giftig dyr/plante;skole m.v;Idrett v/utd/vernepl";
ICD-10;2012;X2n4p;"Kontakt m/giftig dyr/plante;skole m.v;Annen idrett";
ICD-10;2012;X2n4r;"Kontakt m/giftig dyr/plante;skole m.v;Annen aktivitet";
ICD-10;2012;X2n4y;"Kontakt m/giftig dyr/plante;skole m.v;Ukjent aktivitet";
ICD-10;2012;X2n5a;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Industri";
ICD-10;2012;X2n5b;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Bygg/anl";
ICD-10;2012;X2n5c;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Olje/gassutv";
ICD-10;2012;X2n5d;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Jord/skogbr";
ICD-10;2012;X2n5e;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Fiske/fangst";
ICD-10;2012;X2n5f;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Forsvar";
ICD-10;2012;X2n5g;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Politi/fengsel";
ICD-10;2012;X2n5h;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Annen n?ring";
ICD-10;2012;X2n5i;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Ukj/ikke spes n?r";
ICD-10;2012;X2n5j;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Utdann";
ICD-10;2012;X2n5k;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Verneplikt";
ICD-10;2012;X2n5m;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Idrett v/utd/vern";
ICD-10;2012;X2n5p;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Annen idrett";
ICD-10;2012;X2n5r;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Annen aktivitet";
ICD-10;2012;X2n5y;"Kontakt m/giftig dyr/plante;h-inst/sykehus;Ukjent aktivitet";
ICD-10;2012;X2n6a;"Kontakt m/giftig dyr/plante;syke/aldershjem;Industri";
ICD-10;2012;X2n6b;"Kontakt m/giftig dyr/plante;syke/aldershjem;Bygg/anl";
ICD-10;2012;X2n6c;"Kontakt m/giftig dyr/plante;syke/aldershjem;Olje/gassutv";
ICD-10;2012;X2n6d;"Kontakt m/giftig dyr/plante;syke/aldershjem;Jord/skogbr";
ICD-10;2012;X2n6e;"Kontakt m/giftig dyr/plante;syke/aldershjem;Fiske/fangst";
ICD-10;2012;X2n6f;"Kontakt m/giftig dyr/plante;syke/aldershjem;Forsvar";
